elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
133,LEADER RD EAST_11200,Secondary Collector,seal,74.51,74.51,74.51,74.51,74.51,74.51,74.51,74.51,74.51,74.51,72.21,72.21,72.21,72.21,72.21,72.21
134,BAY RD_3223_id_5171,Primary Collector,ac,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.06
135,ALPINE AVE_00000,Access,seal,85.79,85.79,85.79,85.79,85.79,85.79,85.79,85.79,85.79,84.86,84.86,84.86,84.86,84.86,84.86,84.86
136,ISABELLA ST_243_id_5417,Primary Collector,seal,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,51.94,49.05,49.05,49.05,49.05,49.05,49.05
137,KELLAND HILL ROAD_400_id_470,Primary Collector,seal,45.31,45.31,45.31,45.31,45.31,45.31,45.31,45.31,45.31,45.31,45.31,45.31,45.31,45.31,55.56,55.12
138,OPAKI KAIPARORO ROAD_2880_id_208,Access,seal,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,70.95,70.95,70.95,70.95,70.95,70.95
139,ANDREW STREET (TU)_6_id_21,Access,seal,67.84,67.84,67.84,74.98,74.98,74.98,74.98,74.98,74.98,74.98,74.98,74.98,74.98,71.46,71.46,71.46
140,ENDEAVOUR AVENUE_11_id_155,Access,seal,84.6,84.6,84.6,84.6,84.6,84.6,84,84,84,84,84,84,84,84,84,84
141,ALEXANDER RD/DANTE RD ROUNDABOUT_00000,Primary Collector,ac,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43
142,EAST STREET_1375_id_182,Arterial,ac,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55,40.55
143,BALCAIRN AMBERLEY RD_05082,Primary Collector,seal,55.02,55.02,55.02,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84,50.93,50.93
144,LEADER RD WEST_08000,Secondary Collector,seal,72.22,72.22,72.22,72.22,72.22,72.22,72.22,70.92,70.92,70.92,70.92,70.92,70.92,70.92,70.92,70.92
145,GORDON STREET_497_id_123,Access,seal,85.93,85.93,85.93,85.93,85.93,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59
