elem_index,area_name,onrc,surf_class,treat_2022,reason_2022,comment_2022,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036
1274,NORTHWOOD BLVD 6 ANNABY DRV TO END_0_id_3455,Secondary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,MONTROSE RD_00026,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,MARINE DRIVE_1277_id_5155,Secondary Collector,seal,,,,,,,ChipSeal,pdi =4.37; sdi =0.21; age =17.4,mesh_cracks =0.15; shoving =14.13; potholes =0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =5.6; sdi =1.93; age =12,mesh_cracks =1.42; shoving =15.47; potholes =0.45
1277,WAITOHI-TEMUKA ROAD_6100_id_982,Secondary Collector,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =0.73; sdi =0.73; age =17.7,mesh_cracks =0.96; shoving =0.55; potholes =0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,STATION ROAD_4629_id_893,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.87; sdi =2.36; age =20.7,mesh_cracks =1.82; shoving =1.52; potholes =2.13,,,,,,,,,,,,
1279,UNION ST_0_id_2482,Secondary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UM,pdi =46.99; sdi =25.02; age =24.7,mesh_cracks =81.16; shoving =3.55; potholes =0.22,,,,,,,,,,,,,,,,,,
1280,CORSAIR DR 3 SOUTH_456_id_3797,Secondary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,CARNARVON CRT_0_id_5274,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,ELIZABETH AVENUE 07 EAST_213_id_512,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.55; sdi =1.43; age =18.4,mesh_cracks =2.58; shoving =0; potholes =0,,,,,,,,,
1283,BROWN STREET_00082,Secondary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,ST CLAIR PLACE_18_id_1283,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,ASHTON ROAD_0_id_38,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.49; sdi =2.36; age =34.6,mesh_cracks =2.62; shoving =2.2; potholes =2.15,,,,,,
1286,MCLEOD STREET_00000,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,GLOUCESTER ROAD (EAST)_0_id_1197,Secondary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,FERGUSSON DRIVE_08770,Arterial,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,FORKS ROAD_4480_id_209,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.05; sdi =1.37; age =13.3,mesh_cracks =1.14; shoving =1.25; potholes =0.61,,,,,,,,,,,,,,,,,,,,,,,,
1290,COCHRANES ROAD_2900_id_129,Secondary Collector,seal,,,,ChipSeal,pdi =8.4; sdi =8.4; age =12.5,mesh_cracks =28; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =6.68; sdi =7; age =10,mesh_cracks =20.22; shoving =0.82; potholes =0.23,,,,,,
1291,BANKS AVE_242_id_185,Secondary Collector,seal,,,,,,,ChipSeal,pdi =0.21; sdi =0.15; age =7.4,mesh_cracks =0.23; shoving =0.12; potholes =0.11,,,,,,,,,,,,,,,,ChipSeal,pdi =1.08; sdi =1.32; age =5,mesh_cracks =1.43; shoving =0.85; potholes =0.25,,,,,,,,,,,,,,,,ChipSeal,pdi =1.14; sdi =1.46; age =5,mesh_cracks =1.49; shoving =0.86; potholes =0.25
1292,FOYLE ST EAST_0_id_1760,Access,seal,,,,,,,ChipSeal,pdi =1.48; sdi =0.9; age =16.1,mesh_cracks =2.4; shoving =0.11; potholes =0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.76; sdi =2.99; age =10,mesh_cracks =1.84; shoving =1.5; potholes =0.99,,,
1293,BROCKHALL LANE_0_id_361,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,BENNETT PLACE_6_id_760,Low Volume,block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,FOURTH AVENUE WEST LOOP (#97-#105)_5_id_1414,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,MELROSE STREET_00000,Access,seal,,,,,,,,,,ChipSeal,pdi =0.92; sdi =1.72; age =24.9,mesh_cracks =0.3; shoving =0.23; potholes =0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,GRIFFITHS AVE_0_id_1016,Access,seal,,,,SecondCoat,pdi =0; sdi =0; age =2.5,mesh_cracks =0; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,LESLIE HILLS RD_00454,Secondary Collector,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.72; sdi =0.56; age =26.1,mesh_cracks =0.67; shoving =0.52; potholes =0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,EVERSHAM ROAD (EAST)_5_id_162,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.4; sdi =1.34; age =19.9,mesh_cracks =1.37; shoving =1.11; potholes =0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,CAMBRIDGE TERRACE_7_id_41,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.4; sdi =2.19; age =31.3,mesh_cracks =2.55; shoving =1.85; potholes =1.26
1301,SPRINGBURN BUSHSIDE ROAD_0_id_562,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.87; sdi =1.74; age =19.5,mesh_cracks =2.17; shoving =1.53; potholes =1.49,,,,,,,,,,,,
1302,MILFORD-CLANDEBOYE ROAD_0_id_605,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.47; sdi =0.68; age =9.8,mesh_cracks =1.19; shoving =0.7; potholes =0.1,,,,,,,,,,,,,,,,,,,,,
1303,TUSCANY PLACE RAB_0_id_1262,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,SPUR ROAD_3_id_880,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.49; sdi =1.66; age =15.3,mesh_cracks =1.6; shoving =1.62; potholes =0.96,,,,,,,,,,,,,,,,,,
1305,SPAXTON STREET_10_id_560,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =0.71; sdi =0.57; age =28.6,mesh_cracks =0.66; shoving =0.52; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,AKATARAWA ROAD_16871,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.91; sdi =1.73; age =19,mesh_cracks =2.17; shoving =1.56; potholes =1.51,,,,,,,,,,,,
1307,TAIKO ROAD_3700_id_910,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.61; sdi =1.74; age =17.3,mesh_cracks =1.89; shoving =1.29; potholes =1.25,,,,,,,,,,,,,,,
1308,WALKER ST(BLF)_346_id_1930,Low Volume,seal,,,,,,,,,,,,,ChipSeal,pdi =2.28; sdi =0.71; age =12.1,mesh_cracks =0.38; shoving =0.35; potholes =0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.9; sdi =2.22; age =10,mesh_cracks =1.47; shoving =1.28; potholes =0.88
1309,BEACH ROAD EAST_12800_id_5069,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.36; sdi =1.52; age =16.6,mesh_cracks =1.68; shoving =1.08; potholes =1.03,,,,,,,,,,,,,,,,,,
1310,WAIKARI VALLEY RD_06255,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,NORWOOD ST_0_id_5526,Access,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.6; sdi =1.22; age =8.1,mesh_cracks =1.36; shoving =1.07; potholes =0.35,,,,,,,,,,,,,,,,,,,,,
1312,HARLEY STREET_6_id_137,Access,seal,,,,ChipSeal,pdi =9.18; sdi =6.57; age =15.5,mesh_cracks =21.4; shoving =0; potholes =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =8.35; sdi =6.63; age =12,mesh_cracks =18.23; shoving =0.7; potholes =0.41
1313,MEADOWS ROAD_2144_id_591,Primary Collector,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =0.95; sdi =1.09; age =11.8,mesh_cracks =1.13; shoving =0.95; potholes =0.34,,,,,,,,,,,,,,,,,,,,,,,,
1314,TALBOT ST_237_id_5615,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.2; sdi =1.23; age =17.1,mesh_cracks =1.03; shoving =0.86; potholes =0.85,,,,,,,,,,,,,,,,,,,,,
1315,OTIPUA ROAD_394_id_690,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =56.68; sdi =69.6; age =9.5,mesh_cracks =112.99; shoving =0.83; potholes =0.11,SecondCoat,,,,,,,,,,,
1316,SOUTH ROAD URBAN_1500_id_338,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.37; sdi =1.92; age =16.4,mesh_cracks =2.06; shoving =1.61; potholes =1.04
1317,OSBORNE ST_522_id_1809,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,HOLDSWORTH AVENUE_00421,Secondary Collector,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.22; sdi =0.6; age =30,mesh_cracks =0.75; shoving =0.54; potholes =0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,COAST BOULEVARD_823_id_2180,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,MURMONT ST_127_id_1687,Access,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.45; sdi =1.45; age =28.3,mesh_cracks =1.53; shoving =1.26; potholes =0.66,,,,,,,,,,,,,,,,,,,,,
1321,SEADOWN ROAD_495_id_834,Primary Collector,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =0.69; sdi =1.17; age =13.2,mesh_cracks =0.82; shoving =0.54; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,OTUMOETAI ROAD/GRANGE ROAD RAB_0_id_768,Arterial,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =42.95; sdi =9.09; age =13.6,mesh_cracks =21.66; shoving =98.49; potholes =8.36,,,,,,,,,,,,,,,
1323,QUEEN STREET_452_id_315,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,ARUNDEL RAKAIA GORGE ROAD_42809_id_31,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,BALMORAL STATION RD_02000,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.38; sdi =2.22; age =15.1,mesh_cracks =3.23; shoving =1.45; potholes =0.82
1326,ST PAULS DRIVE_416_id_892,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,LA COLINA PLACE_17_id_1144,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,BLOCKHOUSE LANE_00000,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,FRASER ROAD_4500_id_309,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.13; sdi =2.78; age =18.5,mesh_cracks =3.53; shoving =2.33; potholes =1.7
1330,COACH ROAD_1400_id_192,Primary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.86; sdi =1.6; age =11.7,mesh_cracks =2.47; shoving =1.12; potholes =0.5,,,,,,,,,,,,
1331,DACRE ST_0_id_671,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.91; sdi =1.49; age =9.3,mesh_cracks =1.77; shoving =1.24; potholes =0.61,,,,,,,,,,,,,,,,,,
1332,HAWTHORNE ST_240_id_1100,Secondary Collector,seal,,,,SecondCoat,pdi =0.07; sdi =0.12; age =12.9,mesh_cracks =0; shoving =0; potholes =0.35,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.21; sdi =1.76; age =7,mesh_cracks =1.41; shoving =0.99; potholes =0.4,,,,,,,,,,,,,,,
1333,BANGOR ST_0_id_184,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,MILFORD-CLANDEBOYE ROAD_10175_id_605,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =5.7; sdi =1.08; age =11.7,mesh_cracks =2.6; shoving =0.7; potholes =0,,,,,,,,,
1335,PENDARVES RAKAIA ROAD_6121_id_467,Secondary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =0.76; sdi =0.46; age =15.5,mesh_cracks =0.66; shoving =0.38; potholes =0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,PAGES ROAD (TU)_4075_id_696,Secondary Collector,seal,,,,ChipSeal,pdi =9.88; sdi =9.88; age =15.4,mesh_cracks =32.61; shoving =0; potholes =0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =7.76; sdi =8.05; age =9,mesh_cracks =23.88; shoving =0.85; potholes =0.24,,,,,,,,,
1337,RICHARD PEARSE DRIVE_1882_id_773,Regional,ac,,,,RehabAC_UH,pdi =100; sdi =100; age =17.3,mesh_cracks =400; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,MONCKS SPUR RD 1 CAVE TO GLENSTRAE_898_id_1647,Access,seal,,,,,,,ChipSeal,pdi =1.7; sdi =1.23; age =24.6,mesh_cracks =2.96; shoving =2.18; potholes =0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.89; sdi =2.87; age =11,mesh_cracks =1.89; shoving =1.65; potholes =1.24
1339,MAINWARINGS ROAD_10047_id_364,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.47; sdi =1.46; age =17.4,mesh_cracks =1.53; shoving =1.64; potholes =0.98,,,,,,,,,,,,,,,,,,
1340,SHAFTESBURY ST_0_id_2184,Access,seal,,,,,,,ChipSeal,pdi =0.86; sdi =0.62; age =25.6,mesh_cracks =0.94; shoving =1.39; potholes =0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.59; sdi =3.19; age =11,mesh_cracks =1.76; shoving =1.33; potholes =0.76
1341,WYCLIFFE PLACE_5_id_454,Access,seal,,,,SecondCoat,pdi =0; sdi =0; age =5.3,mesh_cracks =0; shoving =0; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,SABRE STREET_206_id_1542,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,HUNTSBURY AVE 1_1723_id_2202,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.49; sdi =1.11; age =28.6,mesh_cracks =1.17; shoving =1.04; potholes =1.05,,,,,,,,,,,,,,,,,,
1344,MARDI PLACE_5_id_687,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,TURON CRESCENT_00110,Low Volume,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =0.95; sdi =0.74; age =26.9,mesh_cracks =0.82; shoving =0.68; potholes =0.68,,,,,,,,,,,,,,,,,,,,,,,,
1346,REDRUTH STREET_7_id_764,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.06; sdi =3.16; age =18.3,mesh_cracks =2.13; shoving =0; potholes =0,,,,,,,,,
1347,ALEXANDRA STREET (TKA)_626_id_14,Access,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =0.85; sdi =0.48; age =21.7,mesh_cracks =0.84; shoving =0.69; potholes =0,,,,,,,,,,,,,,,,,,,,,,,,
1348,FARM ROAD_3921_id_292,Arterial,seal,,,,,,,ChipSeal,pdi =0.2; sdi =0.17; age =14.5,mesh_cracks =0.31; shoving =0.11; potholes =0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.41; sdi =2.79; age =10,mesh_cracks =5.51; shoving =0.98; potholes =0.44,,,
1349,GRENADA STREET/PACIFIC VIEW ROAD RAB_0_id_1049,Primary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,ARGYLE ST_0_id_5228,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.21; sdi =2.45; age =14.1,mesh_cracks =2.6; shoving =2.07; potholes =1.47
1351,VALLEY ROAD_681_id_628,Secondary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =1.19; sdi =1.14; age =18.9,mesh_cracks =1.22; shoving =0.96; potholes =0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,DURHAM STREET_289_id_140,Secondary Collector,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,OMAUI RD_0_id_5034,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.54; sdi =1.51; age =8.1,mesh_cracks =1.83; shoving =1.25; potholes =0.63,,,,,,,,,,,,,,,,,,,,,,,,
1354,DURHAM STREET_465_id_140,Secondary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,SUSSEX STREET_7_id_343,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.33; sdi =1.68; age =14.5,mesh_cracks =2.04; shoving =1.39; potholes =0.82
1356,FAIRVIEW ROAD_8250_id_290,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.68; sdi =1.97; age =13.8,mesh_cracks =2.96; shoving =3.4; potholes =1.18,,,,,,,,,,,,,,,,,,
1357,RACECOURSE ROAD_3939_id_490,Primary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =2.22; sdi =1.08; age =9.6,mesh_cracks =2.44; shoving =4.27; potholes =0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.38; sdi =1.69; age =10,mesh_cracks =2.13; shoving =7.78; potholes =0.38
1358,HARROW PLACE_5_id_216,Low Volume,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.65; sdi =1.3; age =17.9,mesh_cracks =1.34; shoving =1.23; potholes =1.24,,,,,,,,,,,,,,,
1359,PENNANTIA COURT_124_id_7101,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,SMART MUNRO ROAD_1000_id_1845,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.98; sdi =1.78; age =15.8,mesh_cracks =2.31; shoving =1.59; potholes =1.51,,,,,,,,,,,,
1361,FAULKNER STREET_332_id_167,Access,seal,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.16; sdi =1.26; age =13.9,mesh_cracks =1.5; shoving =0.95; potholes =0.35,,,,,,,,,,,,,,,,,,,,,,,,
1362,EVANS ROAD/RANGE ROAD RAB_0_id_1371,Secondary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,PICTON AVE 2 NORTH BLENHEIM RD_206_id_3137,Primary Collector,seal,,,,SecondCoat,pdi =0; sdi =0; age =13.2,mesh_cracks =0; shoving =0; potholes =0,,,,,,,,,,,,,,,,ChipSeal,pdi =0.94; sdi =1.22; age =5,mesh_cracks =1.12; shoving =0.7; potholes =0.24,,,,,,,,,,,,,,,,ChipSeal,pdi =1.05; sdi =1.3; age =5,mesh_cracks =1.35; shoving =0.85; potholes =0.24,,,
1364,GLOUCESTER STREET_00016,Primary Collector,seal,,,,,,,,,,ChipSeal,pdi =0.45; sdi =0.42; age =21.1,mesh_cracks =0.43; shoving =0.25; potholes =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.55; sdi =2.3; age =10,mesh_cracks =1.96; shoving =1.04; potholes =0.64
1365,LUMSDEN STREET_4_id_337,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,SANTA MONICA DRIVE/MALIBU KEY RAB_0_id_972,Secondary Collector,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,LAUDER CRES_0_id_5455,Access,seal,,,,,,,ChipSeal,pdi =2.61; sdi =0.49; age =21.1,mesh_cracks =0.86; shoving =0.45; potholes =0.26,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.24; sdi =1.53; age =7,mesh_cracks =1.19; shoving =0.95; potholes =0.39,,,,,,,,,,,,
1368,LANDSBOROUGH ROAD_4050_id_501,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.92; sdi =1.74; age =17.5,mesh_cracks =2.2; shoving =1.58; potholes =1.51,,,,,,,,,,,,
1369,TIMBERLANDS TCE_188_id_3585,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,SNOWDEN STREET_4_id_539,Access,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.18; sdi =0.91; age =27.6,mesh_cracks =0.97; shoving =0.85; potholes =0.85,,,,,,,,,,,,,,,,,,,,,
1371,PORTLAND STREET_114_id_472,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,BOURNE CRES_0_id_307,Access,seal,,,,,,,,,,ChipSeal,pdi =0.99; sdi =1.94; age =24.3,mesh_cracks =0.29; shoving =1.29; potholes =0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.6; sdi =3.3; age =11,mesh_cracks =1.78; shoving =1.33; potholes =0.76
1373,VIRTUE PL_21_id_3177,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,MYNAH PLACE_5_id_2084,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,BARROW ST WEST_964_id_1550,Access,seal,,,,,,,,,,,,,,,,ChipSeal,pdi =1.02; sdi =0.81; age =13.1,mesh_cracks =0.64; shoving =0.52; potholes =0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.5; sdi =2.59; age =9,mesh_cracks =1.58; shoving =1.3; potholes =0.71
1376,HEKEAO ROAD_0_id_267,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.55; sdi =2.41; age =26.6,mesh_cracks =2.77; shoving =2.22; potholes =2.17,,,,,,
1377,KANIERE AVE_0_id_3552,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,CASS STREET_6_id_160,Access,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =4.18; sdi =1.25; age =17.7,mesh_cracks =2.24; shoving =1.44; potholes =0,,,
1379,LITHGOW ST_209_id_5470,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =3.13; sdi =0.97; age =14.1,mesh_cracks =1.65; shoving =0.95; potholes =0.33,,,,,,,,,
1380,JOLLIE STREET_344_id_453,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,PENDARVES RAKAIA ROAD_2985_id_467,Secondary Collector,seal,,,,,,,,,,,,,ChipSeal,pdi =0.55; sdi =0.49; age =15.5,mesh_cracks =0.76; shoving =0.39; potholes =0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,QUEEN STREET_1661_id_315,Access,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,TERRACE ST_487_id_5620,Access,seal,,,,ChipSeal,pdi =2.47; sdi =1.46; age =18.1,mesh_cracks =4.65; shoving =0.47; potholes =0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,GLENFIELD PLACE_13_id_186,Low Volume,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,EDELWEISS GROVE_00086,Low Volume,seal,,,,,,,,,,ChipSeal,pdi =2.22; sdi =2.56; age =14.3,mesh_cracks =6.68; shoving =0.23; potholes =0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =2.92; sdi =3.35; age =10,mesh_cracks =7.54; shoving =0.81; potholes =0.24
1386,JUNCTION ROAD_959_id_313,Access,seal,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.11; sdi =1.02; age =20.6,mesh_cracks =1.37; shoving =0.89; potholes =0.85,,,,,,,,,,,,,,,,,,,,,
1387,RAINCLIFF ROAD_2500_id_747,Secondary Collector,seal,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal,pdi =1.51; sdi =1.79; age =15.6,mesh_cracks =1.57; shoving =1.63; potholes =1.14,,,,,,,,,,,,,,,,,,
